dataset,role,scale_label,total_scale_tokens,log10_scale,index,domain,proportion,expected_tokens
A6_A7_validation_1m,validation,1M,1000000,6.0,220,train_the_pile_pubmed_abstracts,0.04,40000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,220,train_the_pile_uspto_backgrounds,0.02,20000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_arxiv,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_freelaw,0.021956087824351295,21956.087824351296
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_nih_exporter,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_pubmed_central,0.04191616766467066,41916.16766467066
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_wikipedia_en,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_dm_mathematics,0.007984031936127744,7984.031936127743
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_github,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_stackexchange,0.003992015968063872,3992.0159680638717
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_enron_emails,0.003992015968063872,3992.0159680638717
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_gutenberg_pg_19,0.059880239520958084,59880.239520958086
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_pile_cc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_ubuntu_irc,0.0029940119760479044,2994.011976047904
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_europarl,0.09580838323353294,95808.38323353294
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_hackernews,0.05089820359281437,50898.20359281437
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_pubmed_abstracts,0.10479041916167664,104790.41916167663
A6_A7_validation_1m,validation,1M,1000000,6.0,221,train_the_pile_uspto_backgrounds,0.6057884231536926,605788.4231536926
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_arxiv,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_freelaw,0.016,16000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_nih_exporter,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_pubmed_central,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_wikipedia_en,0.321,321000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_dm_mathematics,0.007,7000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_github,0.131,131000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_stackexchange,0.019,19000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_enron_emails,0.002,2000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_gutenberg_pg_19,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_pile_cc,0.463,463000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_europarl,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_hackernews,0.04,40000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_pubmed_abstracts,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,222,train_the_pile_uspto_backgrounds,0.001,1000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_arxiv,0.42457542457542463,424575.42457542464
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_freelaw,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_nih_exporter,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_pubmed_central,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_wikipedia_en,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_dm_mathematics,0.11488511488511491,114885.1148851149
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_github,0.3426573426573427,342657.3426573427
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_stackexchange,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_enron_emails,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_gutenberg_pg_19,0.08391608391608393,83916.08391608394
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_pile_cc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_ubuntu_irc,0.020979020979020983,20979.020979020985
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_europarl,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_hackernews,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_pubmed_abstracts,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,223,train_the_pile_uspto_backgrounds,0.012987012987012988,12987.012987012988
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_arxiv,0.000999000999000999,999.000999000999
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_freelaw,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_nih_exporter,0.05394605394605394,53946.05394605394
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_pubmed_central,0.7222777222777221,722277.7222777221
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_wikipedia_en,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_dm_mathematics,0.15484515484515482,154845.15484515482
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_github,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_stackexchange,0.001998001998001998,1998.001998001998
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_enron_emails,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_gutenberg_pg_19,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_pile_cc,0.01898101898101898,18981.01898101898
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_europarl,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_hackernews,0.046953046953046945,46953.04695304694
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_pubmed_abstracts,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,224,train_the_pile_uspto_backgrounds,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_arxiv,0.2862862862862863,286286.28628628625
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_freelaw,0.004004004004004004,4004.004004004004
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_nih_exporter,0.04004004004004004,40040.04004004004
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_pubmed_central,0.001001001001001001,1001.001001001001
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_wikipedia_en,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_dm_mathematics,0.01701701701701702,17017.01701701702
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_github,0.08708708708708708,87087.08708708709
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_philpapers,0.028028028028028028,28028.028028028028
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_stackexchange,0.2642642642642643,264264.2642642643
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_enron_emails,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_gutenberg_pg_19,0.02302302302302302,23023.023023023023
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_pile_cc,0.2092092092092092,209209.20920920922
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_europarl,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_hackernews,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_pubmed_abstracts,0.04004004004004004,40040.04004004004
A6_A7_validation_1m,validation,1M,1000000,6.0,225,train_the_pile_uspto_backgrounds,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_arxiv,0.08499999999999999,84999.99999999999
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_freelaw,0.005999999999999998,5999.999999999998
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_nih_exporter,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_pubmed_central,0.5249999999999999,524999.9999999999
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_wikipedia_en,0.025999999999999992,25999.999999999993
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_dm_mathematics,0.021999999999999995,21999.999999999996
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_github,0.046999999999999986,46999.999999999985
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_philpapers,0.014999999999999996,14999.999999999996
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_stackexchange,0.028999999999999995,28999.999999999993
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_enron_emails,0.004999999999999999,4999.999999999999
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_gutenberg_pg_19,0.005999999999999998,5999.999999999998
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_pile_cc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_ubuntu_irc,0.011999999999999997,11999.999999999996
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_europarl,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_hackernews,0.05799999999999999,57999.999999999985
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_pubmed_abstracts,0.002999999999999999,2999.999999999999
A6_A7_validation_1m,validation,1M,1000000,6.0,226,train_the_pile_uspto_backgrounds,0.16099999999999998,160999.99999999997
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_arxiv,0.156,156000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_freelaw,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_nih_exporter,0.004,4000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_pubmed_central,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_wikipedia_en,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_dm_mathematics,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_github,0.605,605000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_stackexchange,0.181,181000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_enron_emails,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_gutenberg_pg_19,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_pile_cc,0.027,27000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_ubuntu_irc,0.016,16000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_europarl,0.01,10000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_hackernews,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_pubmed_abstracts,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,227,train_the_pile_uspto_backgrounds,0.001,1000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_arxiv,0.6033966033966034,603396.6033966034
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_freelaw,0.0019980019980019984,1998.0019980019983
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_nih_exporter,0.0019980019980019984,1998.0019980019983
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_pubmed_central,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_wikipedia_en,0.0009990009990009992,999.0009990009992
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_dm_mathematics,0.0009990009990009992,999.0009990009992
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_github,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_stackexchange,0.02297702297702298,22977.022977022978
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_enron_emails,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_gutenberg_pg_19,0.05794205794205795,57942.05794205795
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_pile_cc,0.2947052947052947,294705.2947052947
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_europarl,0.014985014985014986,14985.014985014986
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_hackernews,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_pubmed_abstracts,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,228,train_the_pile_uspto_backgrounds,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_arxiv,0.09418837675350701,94188.37675350701
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_freelaw,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_nih_exporter,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_pubmed_central,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_wikipedia_en,0.2925851703406813,292585.17034068133
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_dm_mathematics,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_github,0.004008016032064128,4008.016032064128
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_stackexchange,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_enron_emails,0.014028056112224449,14028.056112224449
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_gutenberg_pg_19,0.0070140280561122245,7014.0280561122245
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_pile_cc,0.5721442885771543,572144.2885771543
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_europarl,0.01002004008016032,10020.040080160321
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_hackernews,0.004008016032064128,4008.016032064128
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_pubmed_abstracts,0.002004008016032064,2004.008016032064
A6_A7_validation_1m,validation,1M,1000000,6.0,229,train_the_pile_uspto_backgrounds,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_arxiv,0.06799999999999999,67999.99999999999
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_freelaw,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_nih_exporter,0.028999999999999995,28999.999999999993
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_pubmed_central,0.13799999999999998,137999.99999999997
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_wikipedia_en,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_dm_mathematics,0.09899999999999998,98999.99999999997
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_github,0.33799999999999997,337999.99999999994
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_philpapers,0.021999999999999995,21999.999999999996
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_stackexchange,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_enron_emails,0.013999999999999997,13999.999999999996
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_gutenberg_pg_19,0.0009999999999999998,999.9999999999998
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_pile_cc,0.05799999999999999,57999.999999999985
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_europarl,0.018999999999999996,18999.999999999996
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_hackernews,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_pubmed_abstracts,0.21399999999999994,213999.99999999994
A6_A7_validation_1m,validation,1M,1000000,6.0,230,train_the_pile_uspto_backgrounds,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_arxiv,0.25224327018943166,252243.27018943167
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_freelaw,0.08075772681954137,80757.72681954136
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_nih_exporter,0.007976071784646061,7976.071784646061
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_pubmed_central,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_wikipedia_en,0.04386839481555333,43868.39481555333
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_dm_mathematics,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_github,0.11565304087736789,115653.04087736788
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_stackexchange,0.0019940179461615153,1994.0179461615153
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_enron_emails,0.004985044865403788,4985.044865403788
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_gutenberg_pg_19,0.36390827517447655,363908.27517447656
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_pile_cc,0.012961116650049849,12961.11665004985
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_ubuntu_irc,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_europarl,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_hackernews,0.0019940179461615153,1994.0179461615153
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_pubmed_abstracts,0.053838484546360914,53838.484546360916
A6_A7_validation_1m,validation,1M,1000000,6.0,231,train_the_pile_uspto_backgrounds,0.059820538384845454,59820.53838484545
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_arxiv,0.007,7000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_freelaw,0.024,24000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_nih_exporter,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_pubmed_central,0.511,511000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_wikipedia_en,0.084,84000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_dm_mathematics,0.206,206000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_github,0.025,25000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_philpapers,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,232,train_the_pile_stackexchange,0.006,6000.0
