task,branch,axis,outer_fold,source_id,group,role,inner_fold
B2,scale,none,6,B2_row_770,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_771,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_772,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_773,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_774,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_775,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_776,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_777,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_778,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_779,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_780,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_781,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_782,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_783,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_784,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_785,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_786,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_787,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_788,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_789,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_790,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_791,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_792,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_793,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_794,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_795,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_796,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_797,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_798,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_799,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_800,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_801,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_802,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_803,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_804,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_805,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_806,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_807,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_808,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_809,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_810,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_811,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_812,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_813,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_814,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_815,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_816,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_817,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_818,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_819,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_820,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_821,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_822,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_823,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_824,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_825,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_826,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_827,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_828,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_829,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_830,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_831,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_832,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_833,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_834,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_835,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_836,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_837,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_838,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_839,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_840,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_841,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_842,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_843,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_844,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_845,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_846,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_847,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_848,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_849,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_850,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_851,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_852,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_853,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_854,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_855,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_856,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_857,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_858,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_859,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_860,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_861,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_862,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_863,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_864,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_865,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_866,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_867,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_868,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_869,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_870,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_871,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_872,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_873,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_874,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_875,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_876,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_877,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_878,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_879,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_880,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_881,cerebras_6.7B,calibration,5
B2,scale,none,6,B2_row_882,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_883,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_884,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_885,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_886,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_887,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_888,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_889,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_890,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_891,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_892,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_893,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_894,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_895,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_896,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_897,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_898,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_899,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_900,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_901,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_902,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_903,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_904,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_905,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_906,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_907,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_908,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_909,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_910,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_911,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_912,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_913,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_914,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_915,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_916,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_917,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_918,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_919,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_920,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_921,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_922,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_923,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_924,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_925,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_926,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_927,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_928,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_929,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_930,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_931,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_932,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_933,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_934,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_935,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_936,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_937,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_938,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_939,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_940,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_941,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_942,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_943,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_944,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_945,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_946,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_947,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_948,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_949,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_950,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_951,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_952,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_953,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_954,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_955,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_956,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_957,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_958,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_959,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_960,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_961,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_962,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_963,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_964,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_965,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_966,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_967,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_968,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_969,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_970,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_971,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_972,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_973,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_974,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_975,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_976,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_977,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_978,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_979,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_980,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_981,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_982,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_983,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_984,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_985,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_986,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_987,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_988,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_989,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_990,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_991,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_992,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_993,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_994,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_995,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_996,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_997,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_998,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_999,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1000,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1001,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1002,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1003,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1004,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1005,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1006,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1007,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1008,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1009,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1010,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1011,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1012,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1013,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1014,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1015,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1016,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1017,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1018,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1019,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1020,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1021,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1022,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1023,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1024,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1025,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1026,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1027,cerebras_13.0B,test,-1
B2,scale,none,6,B2_row_1028,cerebras_13.0B,test,-1
A60M,full_mixture,none,0,A8_A9_test_60m_1,recipe_482c7c98988339ba,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_4,recipe_46767a8ac3fd9de7,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_6,recipe_055c33a962bb3ace,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_7,recipe_7cc9f7e72531539e,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_8,recipe_7204080363273ca8,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_9,recipe_03e529e468fbc253,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_10,recipe_82d390fe95c0a3fc,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_11,recipe_9089b9a66c8f9f6a,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_12,recipe_793cb1aedf455a84,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_13,recipe_a43f7d7cea6f98aa,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_15,recipe_5f16b4ad51e15856,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_16,recipe_01b342c89ba0c5e6,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_17,recipe_2efb8800bab359b2,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_18,recipe_cc18771da8b55b5a,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_19,recipe_404fef641978af09,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_21,recipe_d47c2c43325a0381,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_22,recipe_97f4974b914dbfc6,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_23,recipe_58153dd744958756,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_24,recipe_b674e8dfd99de6d7,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_25,recipe_e50104c016bf2f2d,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_26,recipe_d5904db990357d3b,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_27,recipe_39b078c61577183e,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_28,recipe_3435e85c813ee2c9,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_29,recipe_85d00762f9537fa0,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_31,recipe_ddf2e7a1501d88c1,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_33,recipe_6f1a7eb3dc0f7cc7,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_34,recipe_28cb69428467f6c9,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_35,recipe_860d286c749a8162,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_36,recipe_0e58afdc3750df9c,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_37,recipe_fc264e134a177973,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_39,recipe_7858b7d42bf324bb,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_40,recipe_5af8e50e7df4a937,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_41,recipe_327a4e6ebe407ee7,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_42,recipe_0bcc8ca240a0862e,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_43,recipe_906be457f288fcf2,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_44,recipe_0dd5d82d7dccafcd,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_45,recipe_41da293c8f8cfbe5,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_46,recipe_cdd3821907d46ae7,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_47,recipe_d8e0495b53afe01d,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_48,recipe_543f319baac305ec,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_49,recipe_ecab5d73fa78b64e,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_50,recipe_0ce8a9b086db3ca1,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_51,recipe_d908245c0c1b74cb,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_52,recipe_3eb1609609289ef0,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_55,recipe_3411e3dd350e0e48,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_56,recipe_1dec5aad5661f716,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_58,recipe_e1e3e0563b44525c,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_59,recipe_c6ba1b21729459c5,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_61,recipe_904ec137271a8264,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_62,recipe_4c852b09b80ba73a,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_63,recipe_f0f19e237b7669d0,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_64,recipe_37718df81fb70b24,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_67,recipe_ab0bb472b6d366d8,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_68,recipe_b765201f622b0e6f,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_70,recipe_4965db95f73640b0,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_71,recipe_2b34b0d0f5fff0b3,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_72,recipe_533d6c95b03ae7bd,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_73,recipe_5920399384afe3fb,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_74,recipe_d0e68a40285aab41,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_75,recipe_7761cf540247678f,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_76,recipe_d20feda417e874d9,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_77,recipe_fe95235ae804a895,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_78,recipe_5b7d17132c806e00,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_79,recipe_6a2a40e48412edc8,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_80,recipe_e899388d485580c4,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_81,recipe_277acf188b077069,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_82,recipe_aa784f3f22c22597,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_83,recipe_14ac4ad11214377a,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_85,recipe_ad629855a8ecfce9,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_86,recipe_ad695d832c941883,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_87,recipe_92826b33fda8bf3e,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_88,recipe_2a41ecf36c41187b,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_89,recipe_8f6e4ffb32ae0aaf,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_90,recipe_7315ec39e8ffe5e2,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_91,recipe_6686f7c643ede2f7,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_92,recipe_50c346851680b33e,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_93,recipe_f0e4277658461dc9,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_94,recipe_02d9b4aba5ace5e3,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_95,recipe_dfe35ab7226d844e,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_96,recipe_737387f8d0d5b4dc,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_97,recipe_f0fe1db56afc34ba,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_98,recipe_a037a12a07c24ec5,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_100,recipe_119ea9cfb480e80b,calibration,0
A60M,full_mixture,none,0,A8_A9_test_60m_104,recipe_a1296f9bd4d031cc,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_105,recipe_18dc26a35a965eec,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_106,recipe_a827ecd9f29dfd26,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_107,recipe_4f0ac4e753550cf6,calibration,3
A60M,full_mixture,none,0,A8_A9_test_60m_108,recipe_7fa55a6ec7d18a06,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_109,recipe_7836ef484ac80784,calibration,1
A60M,full_mixture,none,0,A8_A9_test_60m_110,recipe_f8dce7471bb0ebe0,calibration,2
A60M,full_mixture,none,0,A8_A9_test_60m_112,recipe_43265588c086652c,calibration,2
